44.309070348739624, True
49.00214695930481, True
68.22154712677002, True
29.457486391067505, True
79.72318029403687, False
43.479512214660645, True
32.49694323539734, True
36.47071599960327, True
29.570133686065674, True
76.75273275375366, True
32.17748165130615, True
52.14355802536011, True
40.91723275184631, True
29.32067561149597, True
85.41622519493103, False
33.03639101982117, True
33.70454502105713, True
86.00174593925476, False
42.41911458969116, True
31.494102954864502, True
42.467808961868286, True
42.30506658554077, True
32.46194887161255, True
28.32618498802185, True
35.924272775650024, True
40.34247636795044, True
87.59096908569336, False
87.8212206363678, False
43.90376019477844, True
33.96778202056885, True
26.51460075378418, True
41.92225241661072, True
88.5661678314209, False
32.14699411392212, True
33.689404010772705, True
23.387128114700317, True
42.71431612968445, True
29.399411916732788, True
45.35727000236511, True
22.561142683029175, True
30.6272234916687, True
23.01375651359558, True
25.164790868759155, True
36.50982475280762, True
24.53754687309265, True
68.87333941459656, True
21.977606773376465, True
19.857335090637207, True
24.80905795097351, True
20.19484567642212, True
20.562464952468872, True
21.143551111221313, True
42.465476512908936, False
44.11669421195984, True
32.28806400299072, True
34.72641134262085, True
20.279022932052612, True
28.28081512451172, True
36.338067054748535, True
41.203423261642456, True
20.080785989761353, True
43.95384764671326, True
51.99277448654175, True
59.484681129455566, True
22.35845398902893, True
39.43458437919617, True
32.74166011810303, True
93.3511655330658, False
140.16037368774414, False
52.1933708190918, True
34.029913663864136, False
41.74939250946045, True
32.05308151245117, True
34.09582233428955, True
30.670560598373413, True
28.638413190841675, True
34.247946977615356, True
29.946520566940308, True
34.3771333694458, True
48.29745411872864, True
53.99529266357422, True
37.67386436462402, True
53.14057016372681, True
44.14944934844971, True
36.31766986846924, True
33.801347732543945, True
26.285356283187866, True
41.29604649543762, True
51.938350439071655, True
37.27966380119324, True
86.521888256073, False
42.98617696762085, True
49.59999179840088, True
50.32805585861206, True
45.02469253540039, True
106.10844135284424, False
23.89545202255249, True
25.016742944717407, True
48.18075466156006, False
26.439769506454468, True
44.70249056816101, True
85.56907749176025, False
25.81561827659607, False
115.5290150642395, True
86.58492755889893, False
21.794548511505127, True
36.8861780166626, True
85.78737330436707, False
30.868726015090942, True
34.00140070915222, True
183.5795533657074, False
33.4597008228302, True
36.74858283996582, True
128.64431881904602, False
33.302449226379395, True
34.06174111366272, True
44.55369973182678, True
92.58284568786621, False
46.340856075286865, True
35.43663501739502, True
90.15904521942139, False
36.0835645198822, True
107.18403959274292, False
39.484156370162964, True
86.93888545036316, False
39.64822292327881, True
54.360156536102295, True
51.14335775375366, True
31.505812883377075, True
59.68427562713623, True
34.33670616149902, True
87.75247240066528, False
93.30860114097595, False
86.6219072341919, False
86.2493302822113, False
86.94502520561218, False
88.69297909736633, False
57.198888301849365, True
22.2752423286438, True
185.99590969085693, True
166.2065806388855, False
44.43341827392578, True
32.34781241416931, True
48.82270860671997, True
34.85872793197632, True
73.15484189987183, True
69.41273307800293, True
66.64846348762512, False
90.26683712005615, False
100.01102256774902, False
92.48987770080566, False
104.68162107467651, False
86.60798358917236, False
26.828007221221924, True
85.12049102783203, False
37.08368444442749, False
37.12646794319153, True
40.24009299278259, True
44.6305935382843, True
73.21019244194031, True
73.44491291046143, True
72.11273407936096, True
54.94701886177063, True
34.42499279975891, True
46.59702825546265, True
47.68475317955017, True
77.51264095306396, True
35.74068760871887, True
85.81761956214905, False
86.8721387386322, False
35.3751380443573, True
44.88055157661438, True
33.047813415527344, True
37.656097173690796, True
29.356173038482666, True
45.79637312889099, True
36.116111040115356, True
52.20656061172485, True
36.65157914161682, False
27.49540400505066, True
35.816534996032715, True
65.26355695724487, True
37.92507219314575, True
39.616169691085815, True
37.36388945579529, True
39.60881996154785, True
35.486714363098145, True
27.343756198883057, True
26.531410932540894, True
25.51846933364868, True
30.021931409835815, True
43.774526596069336, True
30.08222198486328, True
43.21795606613159, True
46.01387357711792, False
85.69987535476685, False
91.2417573928833, False
38.43898940086365, False
87.88485431671143, False
84.56772422790527, True
47.295817136764526, True
38.03916549682617, True
25.683197736740112, True
55.21483087539673, True
28.908950090408325, True
33.081475257873535, True
23.13092303276062, True
34.75519371032715, True
45.8440203666687, True
30.77860927581787, True
68.36668181419373, False
